abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
,58def1347c459f24986d7c80,716,By STEPHEN HILTNER and SUSAN LEHMAN,article,Finding an Expansive View  of a Forgotten People in Niger,"['Photography', 'New York Times', 'Niger', 'Ferguson, Adam (1978- )', 'Boko Haram']",3,Insider,2,01-04-2017 00:15,Media,"One of the largest photo displays in Times history, of people who have fled Boko Haram, required an effort just as immense.",The New York Times,News,https://www.nytimes.com/2017/03/31/insider/niger-migrants-boko-haram-photography.html
,58def3237c459f24986d7c84,823,By GAIL COLLINS,article,"And Now,  the Dreaded Trump Curse","['United States Politics and Government', 'Trump, Donald J', 'Spicer, Sean M (1971- )', 'Ryan, Paul D Jr', 'Priebus, Reince R', 'Nunes, Devin G', 'Christie, Christopher J', 'Flynn, Michael G (1983- )', 'Mines and Mining', 'Russia']",3,OpEd,23,01-04-2017 00:23,Media,Meet the gang from under the bus.,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/31/opinion/and-now-the-dreaded-trump-curse.html
,58def9f57c459f24986d7c90,575,By THE EDITORIAL BOARD,article,Venezuela’s Descent Into Dictatorship,"['Venezuela', 'Politics and Government', 'Maduro, Nicolas']",3,Editorial,22,01-04-2017 00:53,Media,A court ruling annulling the legislature’s authority represents a dangerous turning point for Venezuela.,The New York Times,Editorial,https://www.nytimes.com/2017/03/31/opinion/venezuelas-descent-into-dictatorship.html
,58defd317c459f24986d7c95,1374,By MICHAEL POWELL,article,Stain Permeates Basketball Blue Blood,"['Basketball (College)', 'University of North Carolina', 'Williams, Roy A', 'Cheating', 'NCAA Basketball Championships (Men)']",3,Sports,1,01-04-2017 01:06,College Basketball,"For two decades, until 2013, North Carolina engaged in academic improprieties that benefited its student-athletes. The repercussions are still being felt.",The New York Times,News,https://www.nytimes.com/2017/03/31/sports/ncaabasketball/north-carolina-final-four-cheating-fake-classes.html
,58df09b77c459f24986d7ca7,708,By DEB AMLEN,article,Taking Things for Granted,['Crossword Puzzles'],3,Games,0,01-04-2017 02:00,Media,In which Howard Barkin and Will Shortz teach us a lesson.,The New York Times,News,https://www.nytimes.com/2017/03/31/crosswords/taking-things-for-granted-great-lakes-poetic-stanza.html
,58df09b77c459f24986d7ca8,1065,By BEN BRANTLEY,article,The Caged Beast Awakens,"['Theater', 'Park Avenue Armory (Manhattan, NY)', 'The Hairy Ape (Play)', ""O'Neill, Eugene"", 'Cannavale, Bobby', 'Jones, Richard (1953- )', 'Laing, Stewart']",3,Culture,1,01-04-2017 02:00,Media,"In this visually ravishing production, Bobby Cannavale steps into a part that has been waiting for him for decades.",The New York Times,Review,https://www.nytimes.com/2017/03/31/theater/hairy-ape-review-bobby-cannavale-eugene-oneill.html
,58df6c317c459f24986d7d0a,2094,By TIMOTHY TAYLOR,article,An Ever-Unfolding Story,"['Travel and Vacations', 'Vancouver (British Columbia)']",3,Travel,1,01-04-2017 09:00,Media,"For the author, this gleaming, complex city in British Columbia is “a rolling, improvisatory work in progress.”",The New York Times,News,https://www.nytimes.com/2017/04/01/travel/vancouver-british-columbia-canada-unfolding-story-culture.html
,58dfadc07c459f24986d7d48,3172,By EMILY STEEL and MICHAEL S. SCHMIDT,article,O’Reilly Thrives as Settlements Add Up,"[""O'Reilly, Bill"", 'Fox News Channel', 'Sexual Harassment', '21st Century Fox', 'News and News Media']",3,Business,1,01-04-2017 13:40,Media,About $13 million has been paid out over the years to address complaints from women about Mr. O’Reilly’s behavior. He denies the claims have merit.,The New York Times,News,https://www.nytimes.com/2017/04/01/business/media/bill-oreilly-sexual-harassment-fox-news.html
,58dfb2737c459f24986d7d50,391,By RONDA KAYSEN,article,Mouse Infestation,"['Mice', 'Real Estate and Housing (Residential)']",3,RealEstate,2,01-04-2017 14:00,Media,"Getting rid of mice isn’t easy, but it’s a co-op board’s responsibility if a building becomes infested.",The New York Times,News,https://www.nytimes.com/2017/04/01/realestate/dealing-with-a-mouse-infestation.html
,58dfca3e7c459f24986d7d71,1488,By NICHOLAS CONFESSORE and ALAN RAPPEPORT,article,Divide in G.O.P. Now Threatens Trump Tax Plan,"['Taxation', 'Trump, Donald J', 'Koch, Charles G', 'Koch, David H', 'Americans for Prosperity', 'Club for Growth', 'Koch Industries Inc', 'Republican Party', 'United States Politics and Government', 'House of Representatives', 'International Trade and World Market']",3,National,1,01-04-2017 15:41,Politics,"A proposed “border adjustment” tax is meeting furious opposition, threatening to jeopardize yet another signature legislative initiative.",The New York Times,News,https://www.nytimes.com/2017/04/01/us/politics/trump-border-tax-import-koch.html
,58dfce877c459f24986d7d77,398,By DEB AMLEN,article,Variety Puzzle: Acrostic,"['Crossword Puzzles', 'Acrostic Puzzles']",0,Games,0,01-04-2017 16:00,Politics,Emily Cox and Henry Rathvon reveal a miracle.,The New York Times,News,https://www.nytimes.com/2017/04/01/crosswords/variety-puzzle-acrostic.html
,58dfe4107c459f24986d7d9e,1303,By BILL PENNINGTON,article,They Can Hit a Ball 400 Feet. But Play Catch? That’s Tricky.,"['Baseball', 'Baseball (College)']",3,Sports,1,01-04-2017 17:31,Baseball,"In modern youth baseball, the fundamentals are falling by the wayside in favor of flashier skills like big-league-style hitting and pitching.",The New York Times,News,https://www.nytimes.com/2017/04/01/sports/baseball/they-can-hit-400-foot-homers-but-playing-catch-thats-tricky.html
,58dff0827c459f24986d7daa,879,By NICHOLAS KRISTOF,article,"In Trump Country, Shock at Trump Budget Cuts","['Trump, Donald J', 'United States Politics and Government', 'Labor and Jobs', 'Layoffs and Job Reductions', 'Voting and Voters', 'Federal Budget (US)', 'Tulsa (Okla)']",3,OpEd,9,01-04-2017 18:24,Sunday Review,People who have depended on programs that would be hurt by the president’s cost-cutting say they stand by him.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/01/opinion/sunday/in-trump-country-shock-at-trump-budget-cuts-but-still-loyalty.html
,58dff1b17c459f24986d7dae,1513,By MICHELLE GOLDBERG,article,Why Is This Hate Different From All Other Hate?,"['Jews and Judaism', 'Muslim Americans', 'Trump, Donald J', 'Gorka, Sebastian', 'Bannon, Stephen K', 'Breitbart News Network LLC', 'Anti-Semitism', 'Muslims and Islam', 'Flynn, Michael T']",2,OpEd,3,01-04-2017 18:30,Sunday Review,"We’re on high alert for anti-Semitism, but the real bigotry is hiding in plain sight.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/01/opinion/sunday/why-is-this-hate-different-from-all-other-hate.html
,58dff1af7c459f24986d7dab,1253,By THE EDITORIAL BOARD,article,Pick Your Favorite Ethical Offender,"['Conflicts of Interest', 'Trump, Donald J', 'Appointments and Executive Changes', 'Trump, Ivanka', 'Kushner, Jared', 'United States Politics and Government', 'Ethics and Official Misconduct', 'Gottlieb, Scott (1972- )', 'Icahn, Carl C', 'Liddell, Christopher P', 'Perdue, Sonny', 'Bannon, Stephen K']",3,Editorial,8,01-04-2017 18:30,Sunday Review,"Many Trump officials — friends, family members and close aides — stand to rake it in at the public’s expense.",The New York Times,Editorial,https://www.nytimes.com/2017/04/01/opinion/sunday/pick-your-favorite-ethics-offender.html
,58dff1bc7c459f24986d7db2,1079,By REBECCA CARROLL,article,My Son’s Growing Black Pride,"['Blacks', 'Race and Ethnicity', 'Discrimination', 'Police Brutality, Misconduct and Shootings', 'Social Conditions and Trends']",3,OpEd,6,01-04-2017 18:30,Sunday Review,"“You’re so lucky,” my son said to me. “People look at you and know that you are black.”",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/01/opinion/sunday/black-and-proud-even-if-strangers-cant-tell.html
,58dff1c07c459f24986d7db5,1068,By DAN LYONS,article,Jerks and the Start-Ups They Ruin,"['Venture Capital', 'Sexual Harassment', 'Start-ups', 'Workplace Environment', 'Kalanick, Travis', 'Uber Technologies Inc']",3,OpEd,7,01-04-2017 18:30,Sunday Review,Bro C.E.O.s like the head of Uber will keep destroying companies until people stop paying them.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/01/opinion/sunday/jerks-and-the-start-ups-they-ruin.html
,58dff1c57c459f24986d7db9,844,By ROSS DOUTHAT,article,Trump  Needs  a Brain,"['United States Politics and Government', 'Republican Party', 'Trump, Donald J']",3,OpEd,9,01-04-2017 18:30,Sunday Review,"Or a brain trust, to figure out what Trumpism should be.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/01/opinion/sunday/trump-needs-a-brain.html
,58dff1c07c459f24986d7db6,1241,By FRANK BRUNI,article,Manhood in the Age of Trump,"['Gender', 'Men and Boys', 'Advertising and Marketing', 'Trump, Donald J']",3,OpEd,3,01-04-2017 18:30,Sunday Review,Raging lust. Boiling anger. Imperious authority. Is this what masculinity is still about?,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/01/opinion/sunday/manhood-in-the-age-of-trump.html
,58dff1c07c459f24986d7db7,910,By SKYLAR MITCHELL,article,The Value of a Black College,"['Colleges and Universities', 'Spelman College', 'Blacks']",3,OpEd,10,01-04-2017 18:30,Sunday Review,There is something powerful about attending an institution that was built for you.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/01/opinion/sunday/finding-growth-at-my-historically-black-college.html
,58e022ef7c459f24986d7dfb,856,By DEB AMLEN,article,Initial Description,['Crossword Puzzles'],3,Games,0,01-04-2017 22:00,Politics,Jerry Micolis spells it out for us.,The New York Times,News,https://www.nytimes.com/2017/04/01/crosswords/initial-description-swan-trio-atlas.html
,58e1746c7c459f24986d7f67,510,By DEB AMLEN,article,Rough Estimates,"['Crossword Puzzles', 'Baseball']",3,Games,0,02-04-2017 22:00,Politics,"Agnes Davidson makes her debut, ably assisted by Zhouqin Burnikel.",The New York Times,News,https://www.nytimes.com/2017/04/02/crosswords/rough-estimates-jupiter-tree-huggers.html
,58e179167c459f24986d7f70,694,By JENNIFER KRAUSS,article,El Pasatiempo Nacional,"['Baseball', 'Major League Baseball', 'Spanish Language', 'New York Mets']",3,Insider,2,02-04-2017 22:20,Media,"James Wagner, a New York Times sports writer, has found that his native command of Spanish helps him report from dugouts and locker rooms.",The New York Times,News,https://www.nytimes.com/2017/04/02/insider/james-wagner-baseball-spanish.html
,58e190867c459f24986d7f92,178,By JOSEPH MCMAHON,article,Cooling Off on a Hot Day at Yankee Stadium,"['Baseball', 'New York Yankees', 'Yankee Stadium (NYC)', 'New York City']",0,Metro,18,03-04-2017 00:00,Media,"Sometimes, the most compelling action isn’t on the field.",The New York Times,News,https://www.nytimes.com/2017/04/02/nyregion/metropolitan-diary-cooling-off-on-a-hot-day-at-yankee-stadium.html
,58e19f4f7c459f24986d7fb0,1548,"By STEVE EDER, ERIC LIPTON and ANDREW W. LEHREN",article,Trump’s Staff Mixed Politics and Paydays,"['Trump, Donald J', 'United States Politics and Government', 'Campaign Finance', 'Conflicts of Interest', 'Citizens United v Federal Election Commission (Supreme Court Decision)', 'Political Action Committees', 'Consultants', 'McGahn, Donald F II', 'Bannon, Stephen K', 'Conway, Kellyanne', 'Priebus, Reince R', 'McFarland, Kathleen Troia', 'Gorka, Sebastian', 'Mercer, Robert (1946- )', 'Greenblatt, Jason D', 'Passantino, Stefan C', 'Short, Marc']",3,National,1,03-04-2017 01:02,Politics,"As cash has flooded Washington from a variety of groups, even the anti-establishment activists and operatives who sided with President Trump have been enriched.",The New York Times,News,https://www.nytimes.com/2017/04/02/us/politics/trump-aides-disclosures-reveal-explosion-in-lucrative-political-work.html
,58e1a10a7c459f24986d7fb3,1045,By HARVEY ARATON,article,A Virtuoso Rebuilding Act Requires Everyone in Tune,"['Basketball', 'Boston Celtics', 'Ainge, Danny', 'Stevens, Brad (1976- )', 'Olynyk, Kelly']",3,Sports,4,03-04-2017 01:10,Pro Basketball,Coach Brad Stevens and the top executive Danny Ainge have turned a mediocre franchise into a playoff contender. The Knicks should watch and learn.,The New York Times,News,https://www.nytimes.com/2017/04/02/sports/basketball/boston-celtics-danny-ainge-new-york-knicks.html
,58e1acab7c459f24986d7fc6,820,By JUDITH WARNER,article,"‘Homeland,’ Season 6, Episode 11: Is Quinn Just a Natural Killer?","['Television', 'Homeland (TV Program)']",3,Culture,0,03-04-2017 02:00,Television,"Did you happen to notice how much of the show was about one character trying to get another to say something? Dar and Max, Carrie and Quinn. Saul and everyone.",The New York Times,News,https://www.nytimes.com/2017/04/02/arts/television/homeland-season-6-episode-11-is-quinn-just-a-natural-killer.html
,58e1acb87c459f24986d7fc7,1025,By JAMES PONIEWOZIK,article,‘Big Little Lies’ and the Art of Empathy,"['Television', 'Big Little Lies (TV Program)', 'Home Box Office', 'Kelley, David E', 'Vallee, Jean-Marc', 'Kidman, Nicole', 'Witherspoon, Reese', 'Woodley, Shailene']",3,Culture,0,03-04-2017 02:00,Television,Sunday’s series finale delivered a verdict. But judgment — that we got from beginning to end.,The New York Times,Review,https://www.nytimes.com/2017/04/02/arts/television/big-little-lies-finale.html
,58e1acb97c459f24986d7fc8,947,By BEN BRANTLEY,article,Upending a Whodunit,"['Theater', 'The Play That Goes Wrong (Play)', 'Bell, Mark (Theater Director)', 'Lyceum Theater (Manhattan, NY)', 'Mischief Theater (Theater Co)']",3,Culture,1,03-04-2017 02:00,Media,"This knockabout farce from London trades on the perverse comfort of watching things go smash in a safe, contained environment.",The New York Times,Review,https://www.nytimes.com/2017/04/02/theater/review-the-play-that-goes-wrong-review.html
,58e1bab87c459f24986d7fd7,1129,By SHEILA O'MALLEY,article,‘Feud: Bette and Joan’ Episode 5: Taking the Stage,"['Television', 'Feud: Bette and Joan (TV Program)']",3,Culture,0,03-04-2017 03:00,Television,Joan Crawford wasn’t nominated for an Oscar in 1963. But she made sure she accepted one anyway.,The New York Times,Review,https://www.nytimes.com/2017/04/02/arts/television/feud-bette-and-joan-and-the-winner-is-the-oscars-of-1963-recap.html
,58e1bab77c459f24986d7fd6,1160,By SCOTT TOBIAS,article,"‘Billions’ Season 2, Episode 7: Greed Is Good. Except When It’s Not.","['Television', 'Billions (TV Program)']",3,Culture,0,03-04-2017 03:00,Television,"Unlike most cinematic portrayals of Wall Street, “Billions” again demonstrates its willingness to make its characters revolting.",The New York Times,News,https://www.nytimes.com/2017/04/02/arts/television/billions-season-victory-lap-recap.html
,58e1c7977c459f24986d7fe3,1396,By JEREMY EGNER,article,Unknown,"['Television', 'The Walking Dead (TV Program)']",3,Culture,0,03-04-2017 03:54,Television,“The Walking Dead” wrapped up Season 7 with a well-paced episode that kicked off a new phase of the story.,The New York Times,News,https://www.nytimes.com/2017/04/02/arts/television/the-walking-dead-season-7-finale-the-first-day-of-the-rest-of-your-life.html
,58e1e52f7c459f24986d8014,452,By THE LEARNING NETWORK,article,"What’s Going On in This Picture? | April 3, 2017",[],3,Learning,0,03-04-2017 06:01,Television,"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.",The New York Times,News,https://www.nytimes.com/2017/04/03/learning/whats-going-on-in-this-picture-april-3-2017.html
,58e1e5617c459f24986d8015,254,By SHANNON DOYNE,article,Unknown,[],3,Learning,0,03-04-2017 06:02,Television,"What does a recent study say about the number of video game players who may be addicted, as well as how they should be helped?",The New York Times,News,https://www.nytimes.com/2017/04/03/learning/questions-for-video-games-arent-addictive.html
,58e1f36e7c459f24986d8032,499,By SHANNON DOYNE,article,Have You Ever Felt Pressured by Family or Others in Making an Important Decision About Your Future?,[],3,Learning,0,03-04-2017 07:02,Media,Who has had the strongest influence on you when it comes to making choices that will affect your future?,The New York Times,News,https://www.nytimes.com/2017/04/03/learning/have-you-ever-felt-pressured-by-family-or-others-in-making-an-important-decision-about-your-future.html
,58e1f7c37c459f24986d803e,2029,By JEFF McMAHAN and PETER SINGER,article,Unknown,"['Disabilities', 'Abuse of the Disabled', 'Rutgers, The State University of New Jersey', 'Singer, Peter (1946- )', 'Stubblefield, Anna (1969- )', 'Philosophy', 'Colleges and Universities', 'Sex Crimes']",3,OpEd,0,03-04-2017 07:20,Television,"On Tuesday, a court will hear the appeal of the former professor convicted of sexually assaulting a disabled man. Her sentence is too harsh.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/03/opinion/who-is-the-victim-in-the-anna-stubblefield-case.html
,58e1f7f27c459f24986d8045,567,By THE EDITORIAL BOARD,article,A Cornerstone of Peace at Risk,"['United States Defense and Military Forces', 'United States International Relations', 'United States Politics and Government', 'Arms Control and Limitation and Disarmament', 'Russia', 'Putin, Vladimir V', 'Trump, Donald J']",3,Editorial,22,03-04-2017 07:21,Media,Russia’s violation of the Intermediate-Range Nuclear Forces Treaty is a crucial security challenge for the Trump administration.,The New York Times,Editorial,https://www.nytimes.com/2017/04/03/opinion/a-cornerstone-of-peace-at-risk.html
,58e1f7f27c459f24986d8044,800,By PAUL KRUGMAN,article,Trump Is  Wimping Out on Trade,"['Trump, Donald J', 'International Trade and World Market', 'North American Free Trade Agreement', 'United States Politics and Government']",3,OpEd,23,03-04-2017 07:21,Television,Why are big boasts turning into tiny policy tweaks?,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/03/opinion/trump-is-wimping-out-on-trade.html
,58e1f7f37c459f24986d8048,817,By CHARLES M. BLOW,article,The Dwindling Odds of Coincidence,"['United States Politics and Government', 'Cyberwarfare and Defense', 'Presidential Election of 2016', 'Impeachment', 'Trump, Donald J', 'Flynn, Michael T', 'Russia']",3,OpEd,23,03-04-2017 07:21,education Life,"Connecting the dots, which have been multiplying at an alarming rate.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/03/opinion/dwindling-odds-of-coincidence.html
,58e1f7f17c459f24986d8042,1298,By TARIQ ALI,article,What Was Lenin Thinking?,"['Russian Revolution (1917)', 'Politics and Government', 'Pravda', 'Red Army (Soviet Union)', 'Gorbachev, Mikhail S', 'Khrushchev, Nikita S', 'Lenin, Vladimir', 'Stalin, Joseph', 'Trotsky, Leon', 'Europe', 'Germany', 'Moscow (Russia)', 'Russia', 'USSR (Former Soviet Union)']",3,OpEd,0,03-04-2017 07:21,education Life,"In the shape of its first leader, the Russian Revolution had a strategic genius it never found again.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/03/opinion/what-was-lenin-thinking.html
"Walden Pond may conjure images of a New England idyll. But given the human activity around Thoreau&#8217;s touchstone, you&#8217;re more likely to find people taking selfies than engaging in self-reflection.",58e201e47c459f24986d8057,812,By JORDAN G. TEICHER,blogpost,Unknown,"['Photography', 'Walden Pond (Concord, Mass)', 'Thoreau, Henry David', 'Walker, S B']",3,Unknown,0,03-04-2017 08:00,education Life,"Walden Pond may conjure images of a New England idyll. But given the human activity around Thoreau&#8217;s touchstone, you&#8217;re more likely to find people taking selfies than engaging in self-reflection.",The New York Times,Blog,https://lens.blogs.nytimes.com/2017/04/03/walden-pond-where-you-find-more-selfies-than-self-reflection/
,58e202757c459f24986d8058,874,By ADAM JENTLESON,article,Mitch McConnell’s Trigger Finger,"['Filibusters and Debate Curbs', 'Republican Party', 'Supreme Court (US)', 'Gorsuch, Neil M', 'Democratic Party', 'McConnell, Mitch']",3,OpEd,23,03-04-2017 08:06,education Life,The Democrats should stand firm against Neil Gorsuch’s Supreme Court nomination. Let the Republicans be the ones who undo Senate rules.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/03/opinion/mitch-mcconnells-nuclear-trigger-finger.html
,58e20fba7c459f24986d8077,1455,By DAVID E. SANGER and WILLIAM J. BROAD,article,Ad From North Korea Yields Nuclear Clues,"['Nuclear Weapons', 'Arms Control and Limitation and Disarmament', 'North Korea', 'Trump, Donald J', 'Kim Jong-un', 'United States International Relations', 'China', 'Nuclear Tests', 'Lithium (Metal)', 'Isotopes']",3,Foreign,9,03-04-2017 09:02,Asia Pacific,"An ad for the bomb-boosting isotope lithium 6 suggests how far the North’s nuclear program has come, and how difficult President Trump’s vow to halt it will be.",The New York Times,News,https://www.nytimes.com/2017/04/03/us/politics/north-korea-nuclear-trump-china.html
,58e210467c459f24986d8079,1061,"By PERRI KLASS, M.D",article,Good News for Older Mothers,"['Pregnancy and Childbirth', 'Birth Rates', 'Parenting', 'Women and Girls']",3,Well,0,03-04-2017 09:05,Family,Research finds that children born to women in their late 30s did significantly better on cognitive testing than those of younger mothers.,The New York Times,News,https://www.nytimes.com/2017/04/03/well/family/good-news-for-the-older-mothers.html
,58e2162b7c459f24986d8085,892,By AARON E. CARROLL,article,Does Birth Control Cause Depression?,"['Birth Control and Family Planning', 'Women and Girls', 'Hormones', 'Depression (Mental)', 'Teenage Pregnancy', 'Mental Health and Disorders']",3,Upshot,11,03-04-2017 09:30,Media,"Putting a study in context: Even if there were a connection with hormone-based contraception, the benefits might outweigh any risks.",The New York Times,News,https://www.nytimes.com/2017/04/03/upshot/birth-control-causes-depression-not-so-fast.html
,58e21d3d7c459f24986d8099,1098,By JANE E. BRODY,article,Turning Negative Thinkers Into Positive Ones,"['Love (Emotion)', 'Anxiety and Stress', 'Empathy', 'Mental Health and Disorders']",66,Science,5,03-04-2017 10:00,Live,Chronically viewing the glass as half-empty inhibits one’s ability to bounce back from life’s inevitable stresses.,The New York Times,News,https://www.nytimes.com/2017/04/03/well/live/turning-negative-thinkers-into-positive-ones.html
,58e21ea47c459f24986d809b,1050,By JONATHAN WOLFE,article,New York Today: A Belated Budget,[],3,Metro,0,03-04-2017 10:06,Media,"Monday: Wrangling over state funding, shutting down Rikers Island, and making the first private cellphone call.",The New York Times,briefing,https://www.nytimes.com/2017/04/03/nyregion/new-york-today-a-belated-budget.html
,58e22b407c459f24986d80b8,1261,By ALLISON STANGER,article,"Middlebury, My Divided Campus","['Colleges and Universities', 'Demonstrations, Protests and Riots', 'Middlebury College', 'Surveillance of Citizens by Government', 'Freedom of Speech and Expression']",3,EdLife,22,03-04-2017 11:00,Education Life,"To one side, free speech is paramount. To the other, inclusivity is. To a professor caught in the middle, there’s a bridge.",The New York Times,News,https://www.nytimes.com/2017/04/03/education/edlife/middlebury-divided-campus-charles-murray-free-speech.html
,58e288a67c459f24986d81d9,1190,By MATT FLEGENHEIMER,article,Democrats’ Vow to Bar Gorsuch Sets Up a Clash,"['United States Politics and Government', 'Gorsuch, Neil M', 'Trump, Donald J', 'Appointments and Executive Changes', 'Senate Committee on the Judiciary', 'Republican Party', 'Supreme Court (US)', 'Democratic Party', 'Senate']",3,National,1,03-04-2017 17:38,Politics,The Senate Judiciary Committee approved the nomination of Judge Neil M. Gorsuch and sent it to the deeply divided full Senate.,The New York Times,News,https://www.nytimes.com/2017/04/03/us/politics/senate-democrats-appear-poised-to-filibuster-gorsuch-nomination.html
,58e293557c459f24986d81fc,1279,By MIRIAM JORDAN,article,H-1B Visa Applications Pour In by the Truckload,"['Visas', 'Immigration and Emigration', 'Foreign Workers', 'Outsourcing', 'Citizenship and Immigration Services (US)', 'Computers and the Internet']",3,National,1,03-04-2017 18:23,education Life,Possible changes to a program that allows technology companies to import foreign workers may be adding to an even heavier rush than usual this year.,The New York Times,News,https://www.nytimes.com/2017/04/03/us/tech-visa-applications-h1b.html
,58e29a807c459f24986d8213,1106,By MARC TRACY,article,"In Amplified World, Critics Take Aim at Referees","['Officiating (Sports)', 'Basketball (College)', 'National Collegiate Athletic Assn', 'Higgins, John (Referee)']",3,Sports,8,03-04-2017 18:54,College Basketball,"John Higgins was harassed by fans for his performance in a game in which his bosses felt he performed well, illustrating referees’ often thankless task.",The New York Times,News,https://www.nytimes.com/2017/04/03/sports/ncaabasketball/referee-john-higgins-ncaa-tournament.html
,58e2a0ba7c459f24986d8227,513,By ROBERT SIMONSON,article,"A Revered Milwaukee Restaurant, Karl Ratzsch, Says Goodbye","['Restaurants', 'Milwaukee (Wis)', 'Hauck, Thomas', 'Karl Ratzsch (Milwaukee, Wis, Restaurant)']",2,Dining,0,03-04-2017 19:21,Politics,The German dining institution has closed after 113 years and a major effort by the noted chef Thomas Hauck.,The New York Times,News,https://www.nytimes.com/2017/04/03/dining/milwaukee-german-restaurant-karl-ratzsch-closed.html
,58e2add17c459f24986d8248,1035,By BEN SHPIGEL,article,N.H.L. Says Its Players Will Skip 2018 Olympics,"['Olympic Games (2018)', 'Hockey, Ice', 'National Hockey League', 'International Olympic Committee']",3,Sports,7,03-04-2017 20:17,Hockey,"N.H.L. players have participated in every Olympics since 1998, but owners do not want to shut down the league for a few weeks to cater to the Games in Pyeongchang, South Korea.",The New York Times,News,https://www.nytimes.com/2017/04/03/sports/hockey/nhl-2018-olympics-pyeongchang.html
,58e2b7477c459f24986d8264,599,By ALEXIS SOLOSKI,article,In the Company of a Classic Nasty Woman,"['Theater', 'Hamill, Kate A (1981- )', 'Pearl Theater Co', 'Thackeray, William Makepeace', 'Vanity Fair (Play)']",3,Culture,2,03-04-2017 20:57,Hockey,"Kate Hamill and Eric Tucker, the team behind 2014’s “Sense and Sensibility,” are back with a breathless “Vanity Fair” adaptation at the Pearl Theater.",The New York Times,Review,https://www.nytimes.com/2017/04/03/theater/vanity-fair-broadway-review-kate-hamill-eric-tucker.html
,58e2c2cf7c459f24986d8283,2730,By KATHERINE SCHULTEN,article,22 Ways to Teach and Learn About Poetry With The New York Times,[],57,Learning,0,03-04-2017 21:46,Lesson Plans,Ideas for helping even the most verse averse find something to enjoy.,The New York Times,News,https://www.nytimes.com/2017/04/03/learning/lesson-plans/22-ways-to-teach-and-learn-about-poetry-with-the-new-york-times.html
,58e2cd567c459f24986d82a5,830,By JOAN NATHAN,article,In Search of King Solomon’s Pantry,"['Cooking and Cookbooks', 'Passover', 'Jews and Judaism']",3,Dining,6,03-04-2017 22:31,Media,"Little is known about the biblical king (some scholars even doubt his existence), but he had a ravenous appetite and access to foods from across the world.",The New York Times,News,https://www.nytimes.com/2017/04/03/dining/the-legend-of-king-solomon-and-the-passover-feast.html
,58e2d3a27c459f24986d82b6,1006,By ANGELICA JADE BASTIÉN,article,Unknown,"['Television', 'The Good Fight (TV Program)']",3,Culture,0,03-04-2017 22:58,Television,The return of a founding partner makes members of the firm question what they’ve come to represent.,The New York Times,Review,https://www.nytimes.com/2017/04/03/arts/television/the-good-fight-reddick-v-boseman-ecap.html
,58e2e20e7c459f24986d82db,206,By JULIA LANSFORD,article,Going Back to Move Forward,['New York City'],0,Metro,18,04-04-2017 00:00,Hockey,An episode on a tour bus seems to foretell the future.,The New York Times,Brief,https://www.nytimes.com/2017/04/03/nyregion/metropolitan-diary-going-back-to-move-forward.html
,58e2e4bb7c459f24986d82e0,596,By THE EDITORIAL BOARD,article,A Peek Into the White House Swamp,"['United States Politics and Government', 'Ethics and Official Misconduct', 'Trump, Donald J', 'Conflicts of Interest', 'Office of Government Ethics', 'Priebus, Reince R', 'Conway, Kellyanne', 'McGahn, Donald F II', 'McFarland, Kathleen Troia']",3,Editorial,26,04-04-2017 00:11,Television,Officials’ financial disclosure forms raise more questions than they answer and provide no assurance of ethical behavior.,The New York Times,Editorial,https://www.nytimes.com/2017/04/03/opinion/a-peek-into-the-white-house-swamp.html
,58e2fe2d7c459f24986d8306,367,By DEB AMLEN,article,Disney Character,['Crossword Puzzles'],3,Games,0,04-04-2017 02:00,Media,Timothy Polin teaches us that actions have consequences.,The New York Times,News,https://www.nytimes.com/2017/04/03/crosswords/disney-character-noble-line-on-the-beach.html
,58e2fe327c459f24986d8307,974,By BEN BRANTLEY,article,Living the Quirky Dream,"['Theater', 'Amelie (Play)', 'MacKinnon, Pam', 'Nigrini, Peter (1971- )', 'Pinkleton, Sam', 'Tysen, Nathan', 'Zinn, David', 'Soo, Phillipa', 'Kerr, Walter, Theater', 'Lucas, Craig', 'Messe, Daniel']",3,Culture,1,04-04-2017 02:00,Television,This mild-mannered musical adaptation of the famously divisive 2001 French film is unlikely to inspire similarly passionate responses.,The New York Times,Review,https://www.nytimes.com/2017/04/03/theater/amelie-musical-broadway-review-phillipa-soo.html
